ID	ParentID	SchemaID	Name	LongName	Description
254	243	1	Triangle	Item/Object/Geometric-object/2D-shape/Triangle	A three-sided polygon.
255	239	1	3D-shape	Item/Object/Geometric-object/3D-shape	A geometric three-dimensional shape.
256	255	1	Box	Item/Object/Geometric-object/3D-shape/Box	A square or rectangular vessel, usually made of cardboard or plastic.
257	256	1	Cube	Item/Object/Geometric-object/3D-shape/Box/Cube	A solid or semi-solid in the shape of a three dimensional square.
258	255	1	Cone	Item/Object/Geometric-object/3D-shape/Cone	A shape whose base is a circle and whose sides taper up to a point.
259	255	1	Cylinder	Item/Object/Geometric-object/3D-shape/Cylinder	A surface formed by circles of a given radius that are contained in a plane perpendicular to a given axis, whose centers align on the axis.
260	255	1	Ellipsoid	Item/Object/Geometric-object/3D-shape/Ellipsoid	A closed plane curve resulting from the intersection of a circular cone and a plane cutting completely through it, especially a plane not parallel to the base.
261	260	1	Sphere	Item/Object/Geometric-object/3D-shape/Ellipsoid/Sphere	A solid or hollow three-dimensional object bounded by a closed surface such that every point on the surface is equidistant from the center.
262	255	1	Pyramid	Item/Object/Geometric-object/3D-shape/Pyramid	A polyhedron of which one face is a polygon of any number of sides, and the other faces are triangles with a common vertex.
263	238	1	Ingestible-object	Item/Object/Ingestible-object	Something that can be taken into the body by the mouth for digestion or absorption.
264	238	1	Man-made-object	Item/Object/Man-made-object	Something constructed by human means.
265	264	1	Building	Item/Object/Man-made-object/Building	A structure that has a roof and walls and stands more or less permanently in one place.
266	265	1	Room	Item/Object/Man-made-object/Building/Room	An area within a building enclosed by walls and floor and ceiling.
267	265	1	Roof	Item/Object/Man-made-object/Building/Roof	A roof is the covering on the uppermost part of a building which provides protection from animals and weather, notably rain, but also heat, wind and sunlight.
268	265	1	Entrance	Item/Object/Man-made-object/Building/Entrance	The means or place of entry.
269	265	1	Attic	Item/Object/Man-made-object/Building/Attic	A room or a space immediately below the roof of a building.
270	265	1	Basement	Item/Object/Man-made-object/Building/Basement	The part of a building that is wholly or partly below ground level.
271	264	1	Clothing	Item/Object/Man-made-object/Clothing	A covering designed to be worn on the body.
272	264	1	Device	Item/Object/Man-made-object/Device	An object contrived for a specific purpose.
273	272	1	Assistive-device	Item/Object/Man-made-object/Device/Assistive-device	A device that help an individual accomplish a task.
274	273	1	Glasses	Item/Object/Man-made-object/Device/Assistive-device/Glasses	Frames with lenses worn in front of the eye for vision correction, eye protection, or protection from UV rays.
275	273	1	Writing-device	Item/Object/Man-made-object/Device/Assistive-device/Writing-device	A device used for writing.
276	275	1	Pen	Item/Object/Man-made-object/Device/Assistive-device/Writing-device/Pen	A common writing instrument used to apply ink to a surface for writing or drawing.
277	275	1	Pencil	Item/Object/Man-made-object/Device/Assistive-device/Writing-device/Pencil	An implement for writing or drawing that is constructed of a narrow solid pigment core in a protective casing that prevents the core from being broken or marking the hand.
278	272	1	Computing-device	Item/Object/Man-made-object/Device/Computing-device	An electronic device which take inputs and processes results from the inputs.
279	278	1	Cellphone	Item/Object/Man-made-object/Device/Computing-device/Cellphone	A telephone with access to a cellular radio system so it can be used over a wide area, without a physical connection to a network.
280	278	1	Desktop-computer	Item/Object/Man-made-object/Device/Computing-device/Desktop-computer	A computer suitable for use at an ordinary desk.
281	278	1	Laptop-computer	Item/Object/Man-made-object/Device/Computing-device/Laptop-computer	A computer that is portable and suitable for use while traveling.
282	278	1	Tablet-computer	Item/Object/Man-made-object/Device/Computing-device/Tablet-computer	A small portable computer that accepts input directly on to its screen rather than via a keyboard or mouse.
283	272	1	Engine	Item/Object/Man-made-object/Device/Engine	A motor is a machine designed to convert one or more forms of energy into mechanical energy.
284	272	1	IO-device	Item/Object/Man-made-object/Device/IO-device	Hardware used by a human (or other system) to communicate with a computer.
285	284	1	Input-device	Item/Object/Man-made-object/Device/IO-device/Input-device	A piece of equipment used to provide data and control signals to an information processing system such as a computer or information appliance.
286	285	1	Computer-mouse	Item/Object/Man-made-object/Device/IO-device/Input-device/Computer-mouse	A hand-held pointing device that detects two-dimensional motion relative to a surface.
287	286	1	Mouse-button	Item/Object/Man-made-object/Device/IO-device/Input-device/Computer-mouse/Mouse-button	An electric switch on a computer mouse which can be pressed or clicked to select or interact with an element of a graphical user interface.
288	286	1	Scroll-wheel	Item/Object/Man-made-object/Device/IO-device/Input-device/Computer-mouse/Scroll-wheel	A scroll wheel or mouse wheel is a wheel used for scrolling made of hard plastic with a rubbery surface usually located between the left and right mouse buttons and is positioned perpendicular to the mouse surface.
289	285	1	Joystick	Item/Object/Man-made-object/Device/IO-device/Input-device/Joystick	A control device that uses a movable handle to create two-axis input for a computer device.
290	285	1	Keyboard	Item/Object/Man-made-object/Device/IO-device/Input-device/Keyboard	A device consisting of mechanical keys that are pressed to create input to a computer.
291	290	1	Keyboard-key	Item/Object/Man-made-object/Device/IO-device/Input-device/Keyboard/Keyboard-key	A button on a keyboard usually representing letters, numbers, functions, or symbols.
292	285	1	Keypad	Item/Object/Man-made-object/Device/IO-device/Input-device/Keypad	A device consisting of keys, usually in a block arrangement, that provides limited input to a system.
293	292	1	Keypad-key	Item/Object/Man-made-object/Device/IO-device/Input-device/Keypad/Keypad-key	A key on a separate section of a computer keyboard that groups together numeric keys and those for mathematical or other special functions in an arrangement like that of a calculator.
294	285	1	Microphone	Item/Object/Man-made-object/Device/IO-device/Input-device/Microphone	A device designed to convert sound to an electrical signal.
295	285	1	Push-button	Item/Object/Man-made-object/Device/IO-device/Input-device/Push-button	A switch designed to be operated by pressing a button.
296	284	1	Output-device	Item/Object/Man-made-object/Device/IO-device/Output-device	Any piece of computer hardware equipment which converts information into human understandable form.
297	296	1	Display-device	Item/Object/Man-made-object/Device/IO-device/Output-device/Display-device	An output device for presentation of information in visual or tactile form the latter used for example in tactile electronic displays for blind people.
298	297	1	Head-mounted-display	Item/Object/Man-made-object/Device/IO-device/Output-device/Display-device/Head-mounted-display	An instrument that functions as a display device, worn on the head or as part of a helmet, that has a small display optic in front of one (monocular HMD) or each eye (binocular HMD).
299	297	1	LED-display	Item/Object/Man-made-object/Device/IO-device/Output-device/Display-device/LED-display	A LED display is a flat panel display that uses an array of light-emitting diodes as pixels for a video display.
300	297	1	Computer-screen	Item/Object/Man-made-object/Device/IO-device/Output-device/Display-device/Computer-screen	An electronic device designed as a display or a physical device designed to be a protective meshwork.
301	300	1	Screen-window	Item/Object/Man-made-object/Device/IO-device/Output-device/Display-device/Computer-screen/Screen-window	A part of a computer screen that contains a display different from the rest of the screen. A window is a graphical control element consisting of a visual area containing some of the graphical user interface of the program it belongs to and is framed by a window decoration.
302	296	1	Auditory-device	Item/Object/Man-made-object/Device/IO-device/Output-device/Auditory-device	A device designed to produce sound.
303	302	1	Headphones	Item/Object/Man-made-object/Device/IO-device/Output-device/Auditory-device/Headphones	An instrument that consists of a pair of small loudspeakers, or less commonly a single speaker, held close to ears and connected to a signal source such as an audio amplifier, radio, CD player or portable media player.
304	302	1	Loudspeaker	Item/Object/Man-made-object/Device/IO-device/Output-device/Auditory-device/Loudspeaker	A device designed to convert electrical signals to sounds that can be heard.
305	284	1	Recording-device	Item/Object/Man-made-object/Device/IO-device/Recording-device	A device that copies information in a signal into a persistent information bearer.
306	305	1	EEG-recorder	Item/Object/Man-made-object/Device/IO-device/Recording-device/EEG-recorder	A device for recording electric currents in the brain using electrodes applied to the scalp, to the surface of the brain, or placed within the substance of the brain.
307	305	1	File-storage	Item/Object/Man-made-object/Device/IO-device/Recording-device/File-storage	A device for recording digital information to a permanent media.
308	305	1	MEG-recorder	Item/Object/Man-made-object/Device/IO-device/Recording-device/MEG-recorder	A device for measuring the magnetic fields produced by electrical activity in the brain, usually conducted externally.
309	305	1	Motion-capture	Item/Object/Man-made-object/Device/IO-device/Recording-device/Motion-capture	A device for recording the movement of objects or people.
310	305	1	Tape-recorder	Item/Object/Man-made-object/Device/IO-device/Recording-device/Tape-recorder	A device for recording and reproduction usually using magnetic tape for storage that can be saved and played back.
311	284	1	Touchscreen	Item/Object/Man-made-object/Device/IO-device/Touchscreen	A control component that operates an electronic device by pressing the display on the screen.
312	272	1	Machine	Item/Object/Man-made-object/Device/Machine	A human-made device that uses power to apply forces and control movement to perform an action.
313	272	1	Measurement-device	Item/Object/Man-made-object/Device/Measurement-device	A device in which a measure function inheres.
314	313	1	Clock	Item/Object/Man-made-object/Device/Measurement-device/Clock	A device designed to indicate the time of day or to measure the time duration of an event or action.
315	314	1	Clock-face	Item/Object/Man-made-object/Device/Measurement-device/Clock/Clock-face	A location identifier based on clockface numbering or anatomic subregion.
316	272	1	Robot	Item/Object/Man-made-object/Device/Robot	A mechanical device that sometimes resembles a living animal and is capable of performing a variety of often complex human tasks on command or by being programmed in advance.
317	272	1	Tool	Item/Object/Man-made-object/Device/Tool	A component that is not part of a device but is designed to support its assemby or operation.
318	264	1	Document	Item/Object/Man-made-object/Document	A physical object, or electronic counterpart, that is characterized by containing writing which is meant to be human-readable.
319	318	1	Letter	Item/Object/Man-made-object/Document/Letter	A written message addressed to a person or organization.
320	318	1	Note	Item/Object/Man-made-object/Document/Note	A brief written record.
321	318	1	Book	Item/Object/Man-made-object/Document/Book	A volume made up of pages fastened along one edge and enclosed between protective covers.
322	318	1	Notebook	Item/Object/Man-made-object/Document/Notebook	A book for notes or memoranda.
323	318	1	Questionnaire	Item/Object/Man-made-object/Document/Questionnaire	A document consisting of questions and possibly responses, depending on whether it has been filled out.
