PhysiologicalTaskEventID	PhysiologicalFileID	EventFileID	InsertTime	Onset	Duration	EventCode	EventValue	EventSample	EventType	TrialType	ResponseTime
283	1	1	2019-08-21 15:09:58	201.677000	0.000000	\N	\N	\N	\N	checker-right	\N
284	1	1	2019-08-21 15:09:58	202.181000	0.000000	\N	\N	\N	\N	press-right	\N
285	1	1	2019-08-21 15:09:58	202.476000	0.000000	\N	\N	\N	\N	house-upright	\N
286	1	1	2019-08-21 15:09:58	203.309000	0.000000	\N	\N	\N	\N	checker-left	\N
287	1	1	2019-08-21 15:09:58	203.766000	0.000000	\N	\N	\N	\N	press-left	\N
288	1	1	2019-08-21 15:09:58	204.273000	0.000000	\N	\N	\N	\N	face-inverted	\N
289	1	1	2019-08-21 15:09:58	205.272000	0.000000	\N	\N	\N	\N	checker-right	\N
290	1	1	2019-08-21 15:09:58	205.683000	0.000000	\N	\N	\N	\N	press-right	\N
291	1	1	2019-08-21 15:09:58	206.205000	0.000000	\N	\N	\N	\N	face-upright	\N
292	1	1	2019-08-21 15:09:58	207.021000	0.000000	\N	\N	\N	\N	house-inverted	\N
293	1	1	2019-08-21 15:09:58	207.804000	0.000000	\N	\N	\N	\N	checker-left	\N
294	1	1	2019-08-21 15:09:58	208.246000	0.000000	\N	\N	\N	\N	press-left	\N
295	1	1	2019-08-21 15:09:58	208.669000	0.000000	\N	\N	\N	\N	house-upright	\N
296	1	1	2019-08-21 15:09:58	209.451000	0.000000	\N	\N	\N	\N	face-inverted	\N
297	1	1	2019-08-21 15:09:58	210.367000	0.000000	\N	\N	\N	\N	checker-right	\N
298	1	1	2019-08-21 15:09:58	210.719000	0.000000	\N	\N	\N	\N	press-right	\N
299	1	1	2019-08-21 15:09:58	211.300000	0.000000	\N	\N	\N	\N	house-inverted	\N
300	1	1	2019-08-21 15:09:58	212.281000	0.000000	\N	\N	\N	\N	checker-left	\N
301	1	1	2019-08-21 15:09:58	212.656000	0.000000	\N	\N	\N	\N	press-left	\N
302	1	1	2019-08-21 15:09:58	213.081000	0.000000	\N	\N	\N	\N	face-upright	\N
303	1	1	2019-08-21 15:09:58	213.946000	0.000000	\N	\N	\N	\N	house-upright	\N
304	1	1	2019-08-21 15:09:58	214.862000	0.000000	\N	\N	\N	\N	face-inverted	\N
305	1	1	2019-08-21 15:09:58	215.694000	0.000000	\N	\N	\N	\N	house-upright	\N
306	1	1	2019-08-21 15:09:58	216.478000	0.000000	\N	\N	\N	\N	checker-right	\N
307	1	1	2019-08-21 15:09:58	216.915000	0.000000	\N	\N	\N	\N	press-right	\N
308	1	1	2019-08-21 15:09:58	217.442000	0.000000	\N	\N	\N	\N	house-inverted	\N
309	1	1	2019-08-21 15:09:58	218.242000	0.000000	\N	\N	\N	\N	checker-left	\N
310	1	1	2019-08-21 15:09:58	218.631000	0.000000	\N	\N	\N	\N	press-left	\N
311	1	1	2019-08-21 15:09:58	219.024000	0.000000	\N	\N	\N	\N	face-upright	\N
312	1	1	2019-08-21 15:09:58	219.924000	0.000000	\N	\N	\N	\N	face-upright	\N
313	1	1	2019-08-21 15:09:58	220.905000	0.000000	\N	\N	\N	\N	house-upright	\N
314	1	1	2019-08-21 15:09:58	221.838000	0.000000	\N	\N	\N	\N	checker-right	\N
315	1	1	2019-08-21 15:09:58	222.163000	0.000000	\N	\N	\N	\N	press-right	\N
316	1	1	2019-08-21 15:09:58	222.820000	0.000000	\N	\N	\N	\N	checker-left	\N
317	1	1	2019-08-21 15:09:58	223.233000	0.000000	\N	\N	\N	\N	press-left	\N
318	1	1	2019-08-21 15:09:58	223.586000	0.000000	\N	\N	\N	\N	face-inverted	\N
319	1	1	2019-08-21 15:09:58	224.385000	0.000000	\N	\N	\N	\N	house-inverted	\N
320	1	1	2019-08-21 15:09:58	225.284000	0.000000	\N	\N	\N	\N	face-upright	\N
321	1	1	2019-08-21 15:09:58	226.116000	0.000000	\N	\N	\N	\N	checker-right	\N
322	1	1	2019-08-21 15:09:58	226.543000	0.000000	\N	\N	\N	\N	press-right	\N
323	1	1	2019-08-21 15:09:58	226.949000	0.000000	\N	\N	\N	\N	checker-left	\N
324	1	1	2019-08-21 15:09:58	227.452000	0.000000	\N	\N	\N	\N	press-left	\N
325	1	1	2019-08-21 15:09:58	227.932000	0.000000	\N	\N	\N	\N	house-inverted	\N
326	1	1	2019-08-21 15:09:58	228.813000	0.000000	\N	\N	\N	\N	house-upright	\N
327	1	1	2019-08-21 15:09:58	229.646000	0.000000	\N	\N	\N	\N	face-inverted	\N
328	1	1	2019-08-21 15:09:58	230.545000	0.000000	\N	\N	\N	\N	face-inverted	\N
329	1	1	2019-08-21 15:09:58	231.311000	0.000000	\N	\N	\N	\N	house-inverted	\N
330	1	1	2019-08-21 15:09:58	232.210000	0.000000	\N	\N	\N	\N	checker-right	\N
331	1	1	2019-08-21 15:09:58	232.608000	0.000000	\N	\N	\N	\N	press-right	\N
332	1	1	2019-08-21 15:09:58	233.042000	0.000000	\N	\N	\N	\N	house-upright	\N
333	1	1	2019-08-21 15:09:58	233.908000	0.000000	\N	\N	\N	\N	checker-left	\N
334	1	1	2019-08-21 15:09:58	234.426000	0.000000	\N	\N	\N	\N	press-left	\N
335	1	1	2019-08-21 15:09:58	234.824000	0.000000	\N	\N	\N	\N	face-upright	\N
336	1	1	2019-08-21 15:09:58	235.789000	0.000000	\N	\N	\N	\N	face-upright	\N
337	1	1	2019-08-21 15:09:58	236.589000	0.000000	\N	\N	\N	\N	house-inverted	\N
338	1	1	2019-08-21 15:09:58	237.471000	0.000000	\N	\N	\N	\N	checker-left	\N
339	1	1	2019-08-21 15:09:58	237.947000	0.000000	\N	\N	\N	\N	press-left	\N
340	1	1	2019-08-21 15:09:58	238.354000	0.000000	\N	\N	\N	\N	house-upright	\N
341	1	1	2019-08-21 15:09:58	239.235000	0.000000	\N	\N	\N	\N	face-inverted	\N
342	1	1	2019-08-21 15:09:58	240.201000	0.000000	\N	\N	\N	\N	checker-right	\N
343	1	1	2019-08-21 15:09:58	240.622000	0.000000	\N	\N	\N	\N	press-right	\N
344	1	1	2019-08-21 15:09:58	240.967000	0.000000	\N	\N	\N	\N	house-inverted	\N
345	1	1	2019-08-21 15:09:58	241.899000	0.000000	\N	\N	\N	\N	face-upright	\N
346	1	1	2019-08-21 15:09:58	242.849000	0.000000	\N	\N	\N	\N	face-inverted	\N
347	1	1	2019-08-21 15:09:58	243.780000	0.000000	\N	\N	\N	\N	checker-right	\N
348	1	1	2019-08-21 15:09:58	244.204000	0.000000	\N	\N	\N	\N	press-right	\N
349	1	1	2019-08-21 15:09:58	244.713000	0.000000	\N	\N	\N	\N	house-upright	\N
350	1	1	2019-08-21 15:09:58	245.662000	0.000000	\N	\N	\N	\N	checker-left	\N
351	1	1	2019-08-21 15:09:58	246.052000	0.000000	\N	\N	\N	\N	press-left	\N
352	1	1	2019-08-21 15:09:58	246.444000	0.000000	\N	\N	\N	\N	checker-left	\N
353	1	1	2019-08-21 15:09:58	247.410000	0.000000	\N	\N	\N	\N	house-inverted	\N
354	1	1	2019-08-21 15:09:58	248.226000	0.000000	\N	\N	\N	\N	face-upright	\N
355	1	1	2019-08-21 15:09:58	249.125000	0.000000	\N	\N	\N	\N	checker-right	\N
356	1	1	2019-08-21 15:09:58	249.543000	0.000000	\N	\N	\N	\N	press-right	\N
357	1	1	2019-08-21 15:09:58	249.940000	0.000000	\N	\N	\N	\N	face-inverted	\N
358	1	1	2019-08-21 15:09:58	250.723000	0.000000	\N	\N	\N	\N	house-upright	\N
359	1	1	2019-08-21 15:09:58	251.522000	0.000000	\N	\N	\N	\N	checker-right	\N
360	1	1	2019-08-21 15:09:58	251.996000	0.000000	\N	\N	\N	\N	press-right	\N
361	1	1	2019-08-21 15:09:58	252.305000	0.000000	\N	\N	\N	\N	face-inverted	\N
362	1	1	2019-08-21 15:09:58	253.153000	0.000000	\N	\N	\N	\N	house-inverted	\N
363	1	1	2019-08-21 15:09:58	254.053000	0.000000	\N	\N	\N	\N	checker-left	\N
364	1	1	2019-08-21 15:09:58	254.519000	0.000000	\N	\N	\N	\N	press-left	\N
365	1	1	2019-08-21 15:09:58	255.035000	0.000000	\N	\N	\N	\N	house-upright	\N
366	1	1	2019-08-21 15:09:58	255.934000	0.000000	\N	\N	\N	\N	face-upright	\N
367	1	1	2019-08-21 15:09:58	256.866000	0.000000	\N	\N	\N	\N	checker-right	\N
368	1	1	2019-08-21 15:09:58	257.264000	0.000000	\N	\N	\N	\N	press-right	\N
369	1	1	2019-08-21 15:09:58	257.732000	0.000000	\N	\N	\N	\N	face-upright	\N
370	1	1	2019-08-21 15:09:58	258.531000	0.000000	\N	\N	\N	\N	house-inverted	\N
371	1	1	2019-08-21 15:09:58	259.530000	0.000000	\N	\N	\N	\N	checker-left	\N
372	1	1	2019-08-21 15:09:58	259.878000	0.000000	\N	\N	\N	\N	press-left	\N
373	1	1	2019-08-21 15:09:58	260.379000	0.000000	\N	\N	\N	\N	face-inverted	\N
374	1	1	2019-08-21 15:09:58	261.145000	0.000000	\N	\N	\N	\N	house-upright	\N
375	1	1	2019-08-21 15:09:58	261.944000	0.000000	\N	\N	\N	\N	checker-right	\N
376	1	1	2019-08-21 15:09:58	262.400000	0.000000	\N	\N	\N	\N	press-right	\N
377	1	1	2019-08-21 15:09:58	262.910000	0.000000	\N	\N	\N	\N	face-inverted	\N
378	1	1	2019-08-21 15:09:58	263.875000	0.000000	\N	\N	\N	\N	face-upright	\N
379	1	1	2019-08-21 15:09:58	264.675000	0.000000	\N	\N	\N	\N	house-upright	\N
380	1	1	2019-08-21 15:09:58	265.573000	0.000000	\N	\N	\N	\N	house-inverted	\N
381	1	1	2019-08-21 15:09:58	266.506000	0.000000	\N	\N	\N	\N	checker-left	\N
382	1	1	2019-08-21 15:09:58	266.942000	0.000000	\N	\N	\N	\N	press-left	\N
383	1	1	2019-08-21 15:09:58	267.305000	0.000000	\N	\N	\N	\N	house-upright	\N
384	1	1	2019-08-21 15:09:58	268.088000	0.000000	\N	\N	\N	\N	checker-left	\N
385	1	1	2019-08-21 15:09:58	268.769000	0.000000	\N	\N	\N	\N	press-left	\N
386	1	1	2019-08-21 15:09:58	268.887000	0.000000	\N	\N	\N	\N	face-upright	\N
387	1	1	2019-08-21 15:09:58	269.769000	0.000000	\N	\N	\N	\N	face-inverted	\N
388	1	1	2019-08-21 15:09:58	270.568000	0.000000	\N	\N	\N	\N	checker-right	\N
389	1	1	2019-08-21 15:09:58	270.999000	0.000000	\N	\N	\N	\N	press-right	\N
390	1	1	2019-08-21 15:09:58	271.483000	0.000000	\N	\N	\N	\N	house-inverted	\N
391	1	1	2019-08-21 15:09:58	272.267000	0.000000	\N	\N	\N	\N	house-inverted	\N
392	1	1	2019-08-21 15:09:58	273.198000	0.000000	\N	\N	\N	\N	face-inverted	\N
393	1	1	2019-08-21 15:09:58	273.998000	0.000000	\N	\N	\N	\N	checker-right	\N
394	1	1	2019-08-21 15:09:58	274.491000	0.000000	\N	\N	\N	\N	press-right	\N
395	1	1	2019-08-21 15:09:58	274.880000	0.000000	\N	\N	\N	\N	checker-left	\N
396	1	1	2019-08-21 15:09:58	275.379000	0.000000	\N	\N	\N	\N	press-left	\N
397	1	1	2019-08-21 15:09:58	275.662000	0.000000	\N	\N	\N	\N	house-upright	\N
398	1	1	2019-08-21 15:09:58	276.678000	0.000000	\N	\N	\N	\N	face-upright	\N
399	1	1	2019-08-21 15:09:58	293.002000	0.000000	\N	\N	\N	\N	boundary	\N
400	1	1	2019-08-21 15:09:58	312.301000	0.000000	\N	\N	\N	\N	checker-right	\N
401	1	1	2019-08-21 15:09:58	312.883000	0.000000	\N	\N	\N	\N	press-right	\N
402	1	1	2019-08-21 15:09:58	313.282000	0.000000	\N	\N	\N	\N	face-upright	\N
403	1	1	2019-08-21 15:09:58	314.099000	0.000000	\N	\N	\N	\N	face-inverted	\N
404	1	1	2019-08-21 15:09:58	315.097000	0.000000	\N	\N	\N	\N	house-upright	\N
405	1	1	2019-08-21 15:09:58	315.979000	0.000000	\N	\N	\N	\N	checker-left	\N
406	1	1	2019-08-21 15:09:58	316.516000	0.000000	\N	\N	\N	\N	press-left	\N
407	1	1	2019-08-21 15:09:58	316.896000	0.000000	\N	\N	\N	\N	house-inverted	\N
408	1	1	2019-08-21 15:09:58	317.860000	0.000000	\N	\N	\N	\N	checker-right	\N
409	1	1	2019-08-21 15:09:58	318.302000	0.000000	\N	\N	\N	\N	press-right	\N
410	1	1	2019-08-21 15:09:58	318.727000	0.000000	\N	\N	\N	\N	face-upright	\N
411	1	1	2019-08-21 15:09:58	319.726000	0.000000	\N	\N	\N	\N	house-upright	\N
412	1	1	2019-08-21 15:09:58	320.508000	0.000000	\N	\N	\N	\N	checker-left	\N
413	1	1	2019-08-21 15:09:58	320.977000	0.000000	\N	\N	\N	\N	press-left	\N
414	1	1	2019-08-21 15:09:58	321.323000	0.000000	\N	\N	\N	\N	house-inverted	\N
415	1	1	2019-08-21 15:09:58	322.140000	0.000000	\N	\N	\N	\N	face-inverted	\N
416	1	1	2019-08-21 15:09:58	322.922000	0.000000	\N	\N	\N	\N	checker-right	\N
417	1	1	2019-08-21 15:09:58	323.317000	0.000000	\N	\N	\N	\N	press-right	\N
418	1	1	2019-08-21 15:09:58	323.921000	0.000000	\N	\N	\N	\N	house-upright	\N
419	1	1	2019-08-21 15:09:58	324.770000	0.000000	\N	\N	\N	\N	house-inverted	\N
420	1	1	2019-08-21 15:09:58	325.719000	0.000000	\N	\N	\N	\N	checker-left	\N
421	1	1	2019-08-21 15:09:58	326.123000	0.000000	\N	\N	\N	\N	press-left	\N
422	1	1	2019-08-21 15:09:58	326.518000	0.000000	\N	\N	\N	\N	face-inverted	\N
423	1	1	2019-08-21 15:09:58	327.467000	0.000000	\N	\N	\N	\N	face-upright	\N
424	1	1	2019-08-21 15:09:58	328.416000	0.000000	\N	\N	\N	\N	house-upright	\N
425	1	1	2019-08-21 15:09:58	329.298000	0.000000	\N	\N	\N	\N	checker-right	\N
426	1	1	2019-08-21 15:09:58	329.826000	0.000000	\N	\N	\N	\N	press-right	\N
427	1	1	2019-08-21 15:09:58	330.280000	0.000000	\N	\N	\N	\N	checker-left	\N
428	1	1	2019-08-21 15:09:58	330.725000	0.000000	\N	\N	\N	\N	press-left	\N
429	1	1	2019-08-21 15:09:58	331.246000	0.000000	\N	\N	\N	\N	face-inverted	\N
430	1	1	2019-08-21 15:09:58	332.028000	0.000000	\N	\N	\N	\N	house-inverted	\N
431	1	1	2019-08-21 15:09:58	332.928000	0.000000	\N	\N	\N	\N	face-upright	\N
432	1	1	2019-08-21 15:09:58	333.727000	0.000000	\N	\N	\N	\N	face-upright	\N
433	1	1	2019-08-21 15:09:58	334.726000	0.000000	\N	\N	\N	\N	house-upright	\N
434	1	1	2019-08-21 15:09:58	335.592000	0.000000	\N	\N	\N	\N	house-inverted	\N
435	1	1	2019-08-21 15:09:58	336.407000	0.000000	\N	\N	\N	\N	face-inverted	\N
436	1	1	2019-08-21 15:09:58	337.373000	0.000000	\N	\N	\N	\N	checker-right	\N
437	1	1	2019-08-21 15:09:58	337.810000	0.000000	\N	\N	\N	\N	press-right	\N
438	1	1	2019-08-21 15:09:58	338.355000	0.000000	\N	\N	\N	\N	checker-left	\N
439	1	1	2019-08-21 15:09:58	338.879000	0.000000	\N	\N	\N	\N	press-left	\N
440	1	1	2019-08-21 15:09:58	339.221000	0.000000	\N	\N	\N	\N	checker-right	\N
441	1	1	2019-08-21 15:09:58	339.575000	0.000000	\N	\N	\N	\N	press-right	\N
442	1	1	2019-08-21 15:09:58	340.003000	0.000000	\N	\N	\N	\N	checker-left	\N
443	1	1	2019-08-21 15:09:58	340.312000	0.000000	\N	\N	\N	\N	press-left	\N
444	1	1	2019-08-21 15:09:58	340.969000	0.000000	\N	\N	\N	\N	face-upright	\N
445	1	1	2019-08-21 15:09:58	341.802000	0.000000	\N	\N	\N	\N	face-inverted	\N
446	1	1	2019-08-21 15:09:58	342.634000	0.000000	\N	\N	\N	\N	house-inverted	\N
447	1	1	2019-08-21 15:09:58	343.517000	0.000000	\N	\N	\N	\N	house-upright	\N
448	1	1	2019-08-21 15:09:58	344.481000	0.000000	\N	\N	\N	\N	house-upright	\N
449	1	1	2019-08-21 15:09:58	345.381000	0.000000	\N	\N	\N	\N	face-upright	\N
450	1	1	2019-08-21 15:09:58	346.213000	0.000000	\N	\N	\N	\N	face-inverted	\N
451	1	1	2019-08-21 15:09:58	346.996000	0.000000	\N	\N	\N	\N	checker-right	\N
452	1	1	2019-08-21 15:09:58	347.548000	0.000000	\N	\N	\N	\N	press-right	\N
453	1	1	2019-08-21 15:09:58	347.778000	0.000000	\N	\N	\N	\N	checker-left	\N
454	1	1	2019-08-21 15:09:58	348.123000	0.000000	\N	\N	\N	\N	press-left	\N
455	1	1	2019-08-21 15:09:58	348.577000	0.000000	\N	\N	\N	\N	house-inverted	\N
456	1	1	2019-08-21 15:09:58	349.477000	0.000000	\N	\N	\N	\N	face-upright	\N
457	1	1	2019-08-21 15:09:58	350.375000	0.000000	\N	\N	\N	\N	house-upright	\N
458	1	1	2019-08-21 15:09:58	351.175000	0.000000	\N	\N	\N	\N	checker-left	\N
459	1	1	2019-08-21 15:09:58	351.564000	0.000000	\N	\N	\N	\N	press-left	\N
460	1	1	2019-08-21 15:09:58	351.990000	0.000000	\N	\N	\N	\N	checker-right	\N
461	1	1	2019-08-21 15:09:58	352.402000	0.000000	\N	\N	\N	\N	press-right	\N
462	1	1	2019-08-21 15:09:58	352.923000	0.000000	\N	\N	\N	\N	face-inverted	\N
463	1	1	2019-08-21 15:09:58	353.888000	0.000000	\N	\N	\N	\N	house-inverted	\N
464	1	1	2019-08-21 15:09:58	354.787000	0.000000	\N	\N	\N	\N	face-inverted	\N
465	1	1	2019-08-21 15:09:58	355.703000	0.000000	\N	\N	\N	\N	house-inverted	\N
466	1	1	2019-08-21 15:09:58	356.519000	0.000000	\N	\N	\N	\N	checker-right	\N
467	1	1	2019-08-21 15:09:58	356.963000	0.000000	\N	\N	\N	\N	press-right	\N
468	1	1	2019-08-21 15:09:58	357.351000	0.000000	\N	\N	\N	\N	face-upright	\N
469	1	1	2019-08-21 15:09:58	358.283000	0.000000	\N	\N	\N	\N	house-upright	\N
470	1	1	2019-08-21 15:09:58	359.065000	0.000000	\N	\N	\N	\N	checker-left	\N
471	1	1	2019-08-21 15:09:58	359.456000	0.000000	\N	\N	\N	\N	press-left	\N
472	1	1	2019-08-21 15:09:58	359.915000	0.000000	\N	\N	\N	\N	house-upright	\N
473	1	1	2019-08-21 15:09:58	360.830000	0.000000	\N	\N	\N	\N	face-upright	\N
474	1	1	2019-08-21 15:09:58	361.713000	0.000000	\N	\N	\N	\N	face-inverted	\N
475	1	1	2019-08-21 15:09:58	362.479000	0.000000	\N	\N	\N	\N	checker-right	\N
476	1	1	2019-08-21 15:09:58	362.888000	0.000000	\N	\N	\N	\N	press-right	\N
477	1	1	2019-08-21 15:09:58	363.295000	0.000000	\N	\N	\N	\N	checker-left	\N
478	1	1	2019-08-21 15:09:58	363.685000	0.000000	\N	\N	\N	\N	press-left	\N
479	1	1	2019-08-21 15:09:58	364.094000	0.000000	\N	\N	\N	\N	house-inverted	\N
480	1	1	2019-08-21 15:09:58	365.076000	0.000000	\N	\N	\N	\N	face-inverted	\N
481	1	1	2019-08-21 15:09:58	366.042000	0.000000	\N	\N	\N	\N	house-upright	\N
482	1	1	2019-08-21 15:09:58	366.891000	0.000000	\N	\N	\N	\N	face-upright	\N
483	1	1	2019-08-21 15:09:58	367.807000	0.000000	\N	\N	\N	\N	checker-left	\N
484	1	1	2019-08-21 15:09:58	368.195000	0.000000	\N	\N	\N	\N	press-left	\N
485	1	1	2019-08-21 15:09:58	368.655000	0.000000	\N	\N	\N	\N	house-inverted	\N
486	1	1	2019-08-21 15:09:58	369.438000	0.000000	\N	\N	\N	\N	checker-right	\N
487	1	1	2019-08-21 15:09:58	369.860000	0.000000	\N	\N	\N	\N	press-right	\N
488	1	1	2019-08-21 15:09:58	370.420000	0.000000	\N	\N	\N	\N	house-inverted	\N
489	1	1	2019-08-21 15:09:58	371.286000	0.000000	\N	\N	\N	\N	checker-left	\N
490	1	1	2019-08-21 15:09:58	371.678000	0.000000	\N	\N	\N	\N	press-left	\N
491	1	1	2019-08-21 15:09:58	372.085000	0.000000	\N	\N	\N	\N	face-inverted	\N
492	1	1	2019-08-21 15:09:58	372.950000	0.000000	\N	\N	\N	\N	face-upright	\N
493	1	1	2019-08-21 15:09:58	373.916000	0.000000	\N	\N	\N	\N	checker-right	\N
494	1	1	2019-08-21 15:09:58	374.342000	0.000000	\N	\N	\N	\N	press-right	\N
495	1	1	2019-08-21 15:09:58	374.898000	0.000000	\N	\N	\N	\N	house-upright	\N
496	1	1	2019-08-21 15:09:58	375.864000	0.000000	\N	\N	\N	\N	house-upright	\N
497	1	1	2019-08-21 15:09:58	376.663000	0.000000	\N	\N	\N	\N	house-inverted	\N
498	1	1	2019-08-21 15:09:58	377.629000	0.000000	\N	\N	\N	\N	face-upright	\N
499	1	1	2019-08-21 15:09:58	378.528000	0.000000	\N	\N	\N	\N	face-inverted	\N
500	1	1	2019-08-21 15:09:58	379.360000	0.000000	\N	\N	\N	\N	checker-left	\N
501	1	1	2019-08-21 15:09:58	379.812000	0.000000	\N	\N	\N	\N	press-left	\N
502	1	1	2019-08-21 15:09:58	380.326000	0.000000	\N	\N	\N	\N	checker-right	\N
503	1	1	2019-08-21 15:09:58	381.103000	0.000000	\N	\N	\N	\N	press-right	\N
504	1	1	2019-08-21 15:09:58	381.175000	0.000000	\N	\N	\N	\N	house-upright	\N
505	1	1	2019-08-21 15:09:58	381.940000	0.000000	\N	\N	\N	\N	checker-left	\N
506	1	1	2019-08-21 15:09:58	382.294000	0.000000	\N	\N	\N	\N	press-left	\N
507	1	1	2019-08-21 15:09:58	382.956000	0.000000	\N	\N	\N	\N	face-upright	\N
508	1	1	2019-08-21 15:09:58	383.855000	0.000000	\N	\N	\N	\N	house-inverted	\N
509	1	1	2019-08-21 15:09:58	384.788000	0.000000	\N	\N	\N	\N	face-inverted	\N
510	1	1	2019-08-21 15:09:58	385.570000	0.000000	\N	\N	\N	\N	checker-right	\N
511	1	1	2019-08-21 15:09:58	386.088000	0.000000	\N	\N	\N	\N	press-right	\N
512	1	1	2019-08-21 15:09:58	386.353000	0.000000	\N	\N	\N	\N	face-upright	\N
513	1	1	2019-08-21 15:09:58	387.318000	0.000000	\N	\N	\N	\N	house-upright	\N
514	1	1	2019-08-21 15:09:58	388.218000	0.000000	\N	\N	\N	\N	checker-right	\N
515	1	1	2019-08-21 15:09:58	388.823000	0.000000	\N	\N	\N	\N	press-right	\N
516	1	1	2019-08-21 15:09:58	389.166000	0.000000	\N	\N	\N	\N	face-inverted	\N
517	1	1	2019-08-21 15:09:58	390.148000	0.000000	\N	\N	\N	\N	checker-left	\N
518	1	1	2019-08-21 15:09:58	390.549000	0.000000	\N	\N	\N	\N	press-left	\N
519	1	1	2019-08-21 15:09:58	390.964000	0.000000	\N	\N	\N	\N	house-inverted	\N
520	1	1	2019-08-21 15:09:58	391.813000	0.000000	\N	\N	\N	\N	house-upright	\N
521	1	1	2019-08-21 15:09:58	392.713000	0.000000	\N	\N	\N	\N	face-upright	\N
522	1	1	2019-08-21 15:09:58	393.595000	0.000000	\N	\N	\N	\N	face-inverted	\N
523	1	1	2019-08-21 15:09:58	394.561000	0.000000	\N	\N	\N	\N	house-inverted	\N
524	1	1	2019-08-21 15:09:58	395.442000	0.000000	\N	\N	\N	\N	checker-right	\N
525	1	1	2019-08-21 15:09:58	395.877000	0.000000	\N	\N	\N	\N	press-right	\N
526	1	1	2019-08-21 15:09:58	396.242000	0.000000	\N	\N	\N	\N	checker-left	\N
527	1	1	2019-08-21 15:09:58	396.584000	0.000000	\N	\N	\N	\N	press-left	\N
528	1	1	2019-08-21 15:09:58	397.107000	0.000000	\N	\N	\N	\N	face-upright	\N
529	1	1	2019-08-21 15:09:58	398.073000	0.000000	\N	\N	\N	\N	checker-right	\N
530	1	1	2019-08-21 15:09:58	398.512000	0.000000	\N	\N	\N	\N	press-right	\N
531	1	1	2019-08-21 15:09:58	399.006000	0.000000	\N	\N	\N	\N	house-upright	\N
532	1	1	2019-08-21 15:09:58	399.871000	0.000000	\N	\N	\N	\N	checker-left	\N
533	1	1	2019-08-21 15:09:58	400.277000	0.000000	\N	\N	\N	\N	press-left	\N
534	1	1	2019-08-21 15:09:58	400.854000	0.000000	\N	\N	\N	\N	face-inverted	\N
535	1	1	2019-08-21 15:09:58	401.869000	0.000000	\N	\N	\N	\N	house-inverted	\N
536	1	1	2019-08-21 15:09:58	402.785000	0.000000	\N	\N	\N	\N	checker-left	\N
537	1	1	2019-08-21 15:09:58	403.314000	0.000000	\N	\N	\N	\N	press-left	\N
538	1	1	2019-08-21 15:09:58	403.617000	0.000000	\N	\N	\N	\N	face-inverted	\N
539	1	1	2019-08-21 15:09:58	404.583000	0.000000	\N	\N	\N	\N	house-upright	\N
540	1	1	2019-08-21 15:09:58	405.481000	0.000000	\N	\N	\N	\N	checker-right	\N
541	1	1	2019-08-21 15:09:58	405.878000	0.000000	\N	\N	\N	\N	press-right	\N
542	1	1	2019-08-21 15:09:58	406.364000	0.000000	\N	\N	\N	\N	house-inverted	\N
543	1	1	2019-08-21 15:09:58	407.213000	0.000000	\N	\N	\N	\N	face-upright	\N
544	1	1	2019-08-21 15:09:58	408.162000	0.000000	\N	\N	\N	\N	checker-right	\N
545	1	1	2019-08-21 15:09:58	408.512000	0.000000	\N	\N	\N	\N	press-right	\N
546	1	1	2019-08-21 15:09:58	409.111000	0.000000	\N	\N	\N	\N	house-inverted	\N
547	1	1	2019-08-21 15:09:58	409.877000	0.000000	\N	\N	\N	\N	face-upright	\N
548	1	1	2019-08-21 15:09:58	410.859000	0.000000	\N	\N	\N	\N	checker-left	\N
549	1	1	2019-08-21 15:09:58	411.237000	0.000000	\N	\N	\N	\N	press-left	\N
550	1	1	2019-08-21 15:09:58	411.741000	0.000000	\N	\N	\N	\N	house-upright	\N
551	1	1	2019-08-21 15:09:58	412.690000	0.000000	\N	\N	\N	\N	face-inverted	\N
552	1	1	2019-08-21 15:09:58	413.656000	0.000000	\N	\N	\N	\N	face-upright	\N
553	1	1	2019-08-21 15:09:58	414.422000	0.000000	\N	\N	\N	\N	house-inverted	\N
554	1	1	2019-08-21 15:09:58	415.404000	0.000000	\N	\N	\N	\N	house-upright	\N
555	1	1	2019-08-21 15:09:58	416.320000	0.000000	\N	\N	\N	\N	face-inverted	\N
556	1	1	2019-08-21 15:09:58	417.136000	0.000000	\N	\N	\N	\N	checker-left	\N
557	1	1	2019-08-21 15:09:58	417.564000	0.000000	\N	\N	\N	\N	press-left	\N
558	1	1	2019-08-21 15:09:58	418.102000	0.000000	\N	\N	\N	\N	checker-right	\N
559	1	1	2019-08-21 15:09:58	418.503000	0.000000	\N	\N	\N	\N	press-right	\N
560	1	1	2019-08-21 15:09:58	419.084000	0.000000	\N	\N	\N	\N	face-inverted	\N
561	1	1	2019-08-21 15:09:58	420.049000	0.000000	\N	\N	\N	\N	house-upright	\N
562	1	1	2019-08-21 15:09:58	420.915000	0.000000	\N	\N	\N	\N	house-inverted	\N
563	1	1	2019-08-21 15:09:58	421.914000	0.000000	\N	\N	\N	\N	face-upright	\N
564	1	1	2019-08-21 15:09:58	422.763000	0.000000	\N	\N	\N	\N	checker-right	\N
565	1	1	2019-08-21 15:09:58	423.307000	0.000000	\N	\N	\N	\N	press-right	\N
566	1	1	2019-08-21 15:09:58	423.729000	0.000000	\N	\N	\N	\N	checker-left	\N
