PhysiologicalChannelID	PhysiologicalFileID	PhysiologicalChannelTypeID	PhysiologicalStatusTypeID	InsertTime	Name	Description	SamplingFrequency	LowCutoff	HighCutoff	ManualFlag	Notch	Reference	StatusDescription	Unit	FilePath
115	1	1	1	2019-08-21 15:09:58	D19	\N	\N	\N	\N	\N	\N	\N	\N	microV	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT167/ses-V1/eeg/sub-OTT167_ses-V1_task-faceO_channels.tsv
116	1	1	1	2019-08-21 15:09:58	D20	\N	\N	\N	\N	\N	\N	\N	\N	microV	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT167/ses-V1/eeg/sub-OTT167_ses-V1_task-faceO_channels.tsv
117	1	1	1	2019-08-21 15:09:58	D21	\N	\N	\N	\N	\N	\N	\N	\N	microV	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT167/ses-V1/eeg/sub-OTT167_ses-V1_task-faceO_channels.tsv
118	1	1	1	2019-08-21 15:09:58	D22	\N	\N	\N	\N	\N	\N	\N	\N	microV	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT167/ses-V1/eeg/sub-OTT167_ses-V1_task-faceO_channels.tsv
119	1	1	1	2019-08-21 15:09:58	D23	\N	\N	\N	\N	\N	\N	\N	\N	microV	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT167/ses-V1/eeg/sub-OTT167_ses-V1_task-faceO_channels.tsv
120	1	1	1	2019-08-21 15:09:58	D24	\N	\N	\N	\N	\N	\N	\N	\N	microV	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT167/ses-V1/eeg/sub-OTT167_ses-V1_task-faceO_channels.tsv
121	1	1	1	2019-08-21 15:09:58	D25	\N	\N	\N	\N	\N	\N	\N	\N	microV	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT167/ses-V1/eeg/sub-OTT167_ses-V1_task-faceO_channels.tsv
122	1	1	1	2019-08-21 15:09:58	D26	\N	\N	\N	\N	\N	\N	\N	\N	microV	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT167/ses-V1/eeg/sub-OTT167_ses-V1_task-faceO_channels.tsv
123	1	1	1	2019-08-21 15:09:58	D27	\N	\N	\N	\N	\N	\N	\N	\N	microV	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT167/ses-V1/eeg/sub-OTT167_ses-V1_task-faceO_channels.tsv
124	1	1	1	2019-08-21 15:09:58	D28	\N	\N	\N	\N	\N	\N	\N	\N	microV	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT167/ses-V1/eeg/sub-OTT167_ses-V1_task-faceO_channels.tsv
125	1	1	1	2019-08-21 15:09:58	D29	\N	\N	\N	\N	\N	\N	\N	\N	microV	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT167/ses-V1/eeg/sub-OTT167_ses-V1_task-faceO_channels.tsv
126	1	1	1	2019-08-21 15:09:58	D30	\N	\N	\N	\N	\N	\N	\N	\N	microV	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT167/ses-V1/eeg/sub-OTT167_ses-V1_task-faceO_channels.tsv
127	1	1	1	2019-08-21 15:09:58	D31	\N	\N	\N	\N	\N	\N	\N	\N	microV	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT167/ses-V1/eeg/sub-OTT167_ses-V1_task-faceO_channels.tsv
128	1	1	1	2019-08-21 15:09:58	D32	\N	\N	\N	\N	\N	\N	\N	\N	microV	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT167/ses-V1/eeg/sub-OTT167_ses-V1_task-faceO_channels.tsv
129	2	1	1	2019-08-21 15:10:07	A1	\N	\N	\N	\N	\N	\N	\N	\N	microV	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT168/ses-V1/eeg/sub-OTT168_ses-V1_task-faceO_channels.tsv
130	2	1	1	2019-08-21 15:10:07	A2	\N	\N	\N	\N	\N	\N	\N	\N	microV	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT168/ses-V1/eeg/sub-OTT168_ses-V1_task-faceO_channels.tsv
131	2	1	1	2019-08-21 15:10:07	A3	\N	\N	\N	\N	\N	\N	\N	\N	microV	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT168/ses-V1/eeg/sub-OTT168_ses-V1_task-faceO_channels.tsv
132	2	1	1	2019-08-21 15:10:07	A4	\N	\N	\N	\N	\N	\N	\N	\N	microV	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT168/ses-V1/eeg/sub-OTT168_ses-V1_task-faceO_channels.tsv
133	2	1	1	2019-08-21 15:10:07	A5	\N	\N	\N	\N	\N	\N	\N	\N	microV	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT168/ses-V1/eeg/sub-OTT168_ses-V1_task-faceO_channels.tsv
134	2	1	1	2019-08-21 15:10:07	A6	\N	\N	\N	\N	\N	\N	\N	\N	microV	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT168/ses-V1/eeg/sub-OTT168_ses-V1_task-faceO_channels.tsv
135	2	1	1	2019-08-21 15:10:07	A7	\N	\N	\N	\N	\N	\N	\N	\N	microV	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT168/ses-V1/eeg/sub-OTT168_ses-V1_task-faceO_channels.tsv
136	2	1	1	2019-08-21 15:10:07	A8	\N	\N	\N	\N	\N	\N	\N	\N	microV	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT168/ses-V1/eeg/sub-OTT168_ses-V1_task-faceO_channels.tsv
137	2	1	1	2019-08-21 15:10:07	A9	\N	\N	\N	\N	\N	\N	\N	\N	microV	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT168/ses-V1/eeg/sub-OTT168_ses-V1_task-faceO_channels.tsv
138	2	1	1	2019-08-21 15:10:07	A10	\N	\N	\N	\N	\N	\N	\N	\N	microV	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT168/ses-V1/eeg/sub-OTT168_ses-V1_task-faceO_channels.tsv
139	2	1	1	2019-08-21 15:10:07	A11	\N	\N	\N	\N	\N	\N	\N	\N	microV	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT168/ses-V1/eeg/sub-OTT168_ses-V1_task-faceO_channels.tsv
140	2	1	1	2019-08-21 15:10:07	A12	\N	\N	\N	\N	\N	\N	\N	\N	microV	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT168/ses-V1/eeg/sub-OTT168_ses-V1_task-faceO_channels.tsv
141	2	1	1	2019-08-21 15:10:07	A13	\N	\N	\N	\N	\N	\N	\N	\N	microV	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT168/ses-V1/eeg/sub-OTT168_ses-V1_task-faceO_channels.tsv
142	2	1	1	2019-08-21 15:10:07	A14	\N	\N	\N	\N	\N	\N	\N	\N	microV	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT168/ses-V1/eeg/sub-OTT168_ses-V1_task-faceO_channels.tsv
143	2	1	1	2019-08-21 15:10:07	A15	\N	\N	\N	\N	\N	\N	\N	\N	microV	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT168/ses-V1/eeg/sub-OTT168_ses-V1_task-faceO_channels.tsv
144	2	1	1	2019-08-21 15:10:07	A16	\N	\N	\N	\N	\N	\N	\N	\N	microV	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT168/ses-V1/eeg/sub-OTT168_ses-V1_task-faceO_channels.tsv
145	2	1	1	2019-08-21 15:10:07	A17	\N	\N	\N	\N	\N	\N	\N	\N	microV	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT168/ses-V1/eeg/sub-OTT168_ses-V1_task-faceO_channels.tsv
146	2	1	1	2019-08-21 15:10:07	A18	\N	\N	\N	\N	\N	\N	\N	\N	microV	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT168/ses-V1/eeg/sub-OTT168_ses-V1_task-faceO_channels.tsv
147	2	1	1	2019-08-21 15:10:07	A19	\N	\N	\N	\N	\N	\N	\N	\N	microV	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT168/ses-V1/eeg/sub-OTT168_ses-V1_task-faceO_channels.tsv
148	2	1	1	2019-08-21 15:10:07	A20	\N	\N	\N	\N	\N	\N	\N	\N	microV	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT168/ses-V1/eeg/sub-OTT168_ses-V1_task-faceO_channels.tsv
149	2	1	1	2019-08-21 15:10:07	A21	\N	\N	\N	\N	\N	\N	\N	\N	microV	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT168/ses-V1/eeg/sub-OTT168_ses-V1_task-faceO_channels.tsv
150	2	1	1	2019-08-21 15:10:07	A22	\N	\N	\N	\N	\N	\N	\N	\N	microV	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT168/ses-V1/eeg/sub-OTT168_ses-V1_task-faceO_channels.tsv
151	2	1	1	2019-08-21 15:10:07	A23	\N	\N	\N	\N	\N	\N	\N	\N	microV	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT168/ses-V1/eeg/sub-OTT168_ses-V1_task-faceO_channels.tsv
152	2	1	1	2019-08-21 15:10:07	A24	\N	\N	\N	\N	\N	\N	\N	\N	microV	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT168/ses-V1/eeg/sub-OTT168_ses-V1_task-faceO_channels.tsv
153	2	1	1	2019-08-21 15:10:07	A25	\N	\N	\N	\N	\N	\N	\N	\N	microV	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT168/ses-V1/eeg/sub-OTT168_ses-V1_task-faceO_channels.tsv
154	2	1	1	2019-08-21 15:10:07	A26	\N	\N	\N	\N	\N	\N	\N	\N	microV	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT168/ses-V1/eeg/sub-OTT168_ses-V1_task-faceO_channels.tsv
155	2	1	1	2019-08-21 15:10:07	A27	\N	\N	\N	\N	\N	\N	\N	\N	microV	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT168/ses-V1/eeg/sub-OTT168_ses-V1_task-faceO_channels.tsv
156	2	1	1	2019-08-21 15:10:07	A28	\N	\N	\N	\N	\N	\N	\N	\N	microV	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT168/ses-V1/eeg/sub-OTT168_ses-V1_task-faceO_channels.tsv
157	2	1	1	2019-08-21 15:10:07	A29	\N	\N	\N	\N	\N	\N	\N	\N	microV	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT168/ses-V1/eeg/sub-OTT168_ses-V1_task-faceO_channels.tsv
158	2	1	1	2019-08-21 15:10:07	A30	\N	\N	\N	\N	\N	\N	\N	\N	microV	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT168/ses-V1/eeg/sub-OTT168_ses-V1_task-faceO_channels.tsv
159	2	1	1	2019-08-21 15:10:07	A31	\N	\N	\N	\N	\N	\N	\N	\N	microV	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT168/ses-V1/eeg/sub-OTT168_ses-V1_task-faceO_channels.tsv
160	2	1	1	2019-08-21 15:10:07	A32	\N	\N	\N	\N	\N	\N	\N	\N	microV	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT168/ses-V1/eeg/sub-OTT168_ses-V1_task-faceO_channels.tsv
161	2	1	1	2019-08-21 15:10:07	B1	\N	\N	\N	\N	\N	\N	\N	\N	microV	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT168/ses-V1/eeg/sub-OTT168_ses-V1_task-faceO_channels.tsv
162	2	1	1	2019-08-21 15:10:07	B2	\N	\N	\N	\N	\N	\N	\N	\N	microV	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT168/ses-V1/eeg/sub-OTT168_ses-V1_task-faceO_channels.tsv
163	2	1	1	2019-08-21 15:10:07	B3	\N	\N	\N	\N	\N	\N	\N	\N	microV	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT168/ses-V1/eeg/sub-OTT168_ses-V1_task-faceO_channels.tsv
164	2	1	1	2019-08-21 15:10:07	B4	\N	\N	\N	\N	\N	\N	\N	\N	microV	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT168/ses-V1/eeg/sub-OTT168_ses-V1_task-faceO_channels.tsv
165	2	1	1	2019-08-21 15:10:07	B5	\N	\N	\N	\N	\N	\N	\N	\N	microV	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT168/ses-V1/eeg/sub-OTT168_ses-V1_task-faceO_channels.tsv
166	2	1	1	2019-08-21 15:10:07	B6	\N	\N	\N	\N	\N	\N	\N	\N	microV	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT168/ses-V1/eeg/sub-OTT168_ses-V1_task-faceO_channels.tsv
167	2	1	1	2019-08-21 15:10:07	B7	\N	\N	\N	\N	\N	\N	\N	\N	microV	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT168/ses-V1/eeg/sub-OTT168_ses-V1_task-faceO_channels.tsv
168	2	1	1	2019-08-21 15:10:07	B8	\N	\N	\N	\N	\N	\N	\N	\N	microV	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT168/ses-V1/eeg/sub-OTT168_ses-V1_task-faceO_channels.tsv
169	2	1	1	2019-08-21 15:10:07	B9	\N	\N	\N	\N	\N	\N	\N	\N	microV	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT168/ses-V1/eeg/sub-OTT168_ses-V1_task-faceO_channels.tsv
170	2	1	1	2019-08-21 15:10:07	B10	\N	\N	\N	\N	\N	\N	\N	\N	microV	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT168/ses-V1/eeg/sub-OTT168_ses-V1_task-faceO_channels.tsv
171	2	1	1	2019-08-21 15:10:07	B11	\N	\N	\N	\N	\N	\N	\N	\N	microV	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT168/ses-V1/eeg/sub-OTT168_ses-V1_task-faceO_channels.tsv
172	2	1	1	2019-08-21 15:10:07	B12	\N	\N	\N	\N	\N	\N	\N	\N	microV	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT168/ses-V1/eeg/sub-OTT168_ses-V1_task-faceO_channels.tsv
173	2	1	1	2019-08-21 15:10:07	B13	\N	\N	\N	\N	\N	\N	\N	\N	microV	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT168/ses-V1/eeg/sub-OTT168_ses-V1_task-faceO_channels.tsv
174	2	1	1	2019-08-21 15:10:07	B14	\N	\N	\N	\N	\N	\N	\N	\N	microV	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT168/ses-V1/eeg/sub-OTT168_ses-V1_task-faceO_channels.tsv
175	2	1	1	2019-08-21 15:10:07	B15	\N	\N	\N	\N	\N	\N	\N	\N	microV	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT168/ses-V1/eeg/sub-OTT168_ses-V1_task-faceO_channels.tsv
176	2	1	1	2019-08-21 15:10:07	B16	\N	\N	\N	\N	\N	\N	\N	\N	microV	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT168/ses-V1/eeg/sub-OTT168_ses-V1_task-faceO_channels.tsv
177	2	1	1	2019-08-21 15:10:07	B17	\N	\N	\N	\N	\N	\N	\N	\N	microV	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT168/ses-V1/eeg/sub-OTT168_ses-V1_task-faceO_channels.tsv
178	2	1	1	2019-08-21 15:10:07	B18	\N	\N	\N	\N	\N	\N	\N	\N	microV	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT168/ses-V1/eeg/sub-OTT168_ses-V1_task-faceO_channels.tsv
179	2	1	1	2019-08-21 15:10:07	B19	\N	\N	\N	\N	\N	\N	\N	\N	microV	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT168/ses-V1/eeg/sub-OTT168_ses-V1_task-faceO_channels.tsv
180	2	1	1	2019-08-21 15:10:07	B20	\N	\N	\N	\N	\N	\N	\N	\N	microV	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT168/ses-V1/eeg/sub-OTT168_ses-V1_task-faceO_channels.tsv
181	2	1	1	2019-08-21 15:10:07	B21	\N	\N	\N	\N	\N	\N	\N	\N	microV	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT168/ses-V1/eeg/sub-OTT168_ses-V1_task-faceO_channels.tsv
182	2	1	1	2019-08-21 15:10:07	B22	\N	\N	\N	\N	\N	\N	\N	\N	microV	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT168/ses-V1/eeg/sub-OTT168_ses-V1_task-faceO_channels.tsv
183	2	1	1	2019-08-21 15:10:07	B23	\N	\N	\N	\N	\N	\N	\N	\N	microV	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT168/ses-V1/eeg/sub-OTT168_ses-V1_task-faceO_channels.tsv
184	2	1	1	2019-08-21 15:10:07	B24	\N	\N	\N	\N	\N	\N	\N	\N	microV	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT168/ses-V1/eeg/sub-OTT168_ses-V1_task-faceO_channels.tsv
185	2	1	1	2019-08-21 15:10:07	B25	\N	\N	\N	\N	\N	\N	\N	\N	microV	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT168/ses-V1/eeg/sub-OTT168_ses-V1_task-faceO_channels.tsv
186	2	1	1	2019-08-21 15:10:07	B26	\N	\N	\N	\N	\N	\N	\N	\N	microV	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT168/ses-V1/eeg/sub-OTT168_ses-V1_task-faceO_channels.tsv
187	2	1	1	2019-08-21 15:10:07	B27	\N	\N	\N	\N	\N	\N	\N	\N	microV	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT168/ses-V1/eeg/sub-OTT168_ses-V1_task-faceO_channels.tsv
188	2	1	1	2019-08-21 15:10:07	B28	\N	\N	\N	\N	\N	\N	\N	\N	microV	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT168/ses-V1/eeg/sub-OTT168_ses-V1_task-faceO_channels.tsv
189	2	1	1	2019-08-21 15:10:07	B29	\N	\N	\N	\N	\N	\N	\N	\N	microV	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT168/ses-V1/eeg/sub-OTT168_ses-V1_task-faceO_channels.tsv
190	2	1	1	2019-08-21 15:10:07	B30	\N	\N	\N	\N	\N	\N	\N	\N	microV	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT168/ses-V1/eeg/sub-OTT168_ses-V1_task-faceO_channels.tsv
191	2	1	1	2019-08-21 15:10:07	B31	\N	\N	\N	\N	\N	\N	\N	\N	microV	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT168/ses-V1/eeg/sub-OTT168_ses-V1_task-faceO_channels.tsv
192	2	1	1	2019-08-21 15:10:07	B32	\N	\N	\N	\N	\N	\N	\N	\N	microV	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT168/ses-V1/eeg/sub-OTT168_ses-V1_task-faceO_channels.tsv
193	2	1	1	2019-08-21 15:10:07	C1	\N	\N	\N	\N	\N	\N	\N	\N	microV	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT168/ses-V1/eeg/sub-OTT168_ses-V1_task-faceO_channels.tsv
194	2	1	1	2019-08-21 15:10:07	C2	\N	\N	\N	\N	\N	\N	\N	\N	microV	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT168/ses-V1/eeg/sub-OTT168_ses-V1_task-faceO_channels.tsv
195	2	1	1	2019-08-21 15:10:07	C3	\N	\N	\N	\N	\N	\N	\N	\N	microV	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT168/ses-V1/eeg/sub-OTT168_ses-V1_task-faceO_channels.tsv
196	2	1	1	2019-08-21 15:10:07	C4	\N	\N	\N	\N	\N	\N	\N	\N	microV	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT168/ses-V1/eeg/sub-OTT168_ses-V1_task-faceO_channels.tsv
197	2	1	1	2019-08-21 15:10:07	C5	\N	\N	\N	\N	\N	\N	\N	\N	microV	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT168/ses-V1/eeg/sub-OTT168_ses-V1_task-faceO_channels.tsv
198	2	1	1	2019-08-21 15:10:07	C6	\N	\N	\N	\N	\N	\N	\N	\N	microV	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT168/ses-V1/eeg/sub-OTT168_ses-V1_task-faceO_channels.tsv
199	2	1	1	2019-08-21 15:10:07	C7	\N	\N	\N	\N	\N	\N	\N	\N	microV	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT168/ses-V1/eeg/sub-OTT168_ses-V1_task-faceO_channels.tsv
200	2	1	1	2019-08-21 15:10:07	C8	\N	\N	\N	\N	\N	\N	\N	\N	microV	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT168/ses-V1/eeg/sub-OTT168_ses-V1_task-faceO_channels.tsv
201	2	1	1	2019-08-21 15:10:07	C9	\N	\N	\N	\N	\N	\N	\N	\N	microV	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT168/ses-V1/eeg/sub-OTT168_ses-V1_task-faceO_channels.tsv
202	2	1	1	2019-08-21 15:10:07	C10	\N	\N	\N	\N	\N	\N	\N	\N	microV	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT168/ses-V1/eeg/sub-OTT168_ses-V1_task-faceO_channels.tsv
203	2	1	1	2019-08-21 15:10:07	C11	\N	\N	\N	\N	\N	\N	\N	\N	microV	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT168/ses-V1/eeg/sub-OTT168_ses-V1_task-faceO_channels.tsv
204	2	1	1	2019-08-21 15:10:07	C12	\N	\N	\N	\N	\N	\N	\N	\N	microV	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT168/ses-V1/eeg/sub-OTT168_ses-V1_task-faceO_channels.tsv
205	2	1	1	2019-08-21 15:10:07	C13	\N	\N	\N	\N	\N	\N	\N	\N	microV	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT168/ses-V1/eeg/sub-OTT168_ses-V1_task-faceO_channels.tsv
206	2	1	1	2019-08-21 15:10:07	C14	\N	\N	\N	\N	\N	\N	\N	\N	microV	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT168/ses-V1/eeg/sub-OTT168_ses-V1_task-faceO_channels.tsv
207	2	1	1	2019-08-21 15:10:07	C15	\N	\N	\N	\N	\N	\N	\N	\N	microV	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT168/ses-V1/eeg/sub-OTT168_ses-V1_task-faceO_channels.tsv
208	2	1	1	2019-08-21 15:10:07	C16	\N	\N	\N	\N	\N	\N	\N	\N	microV	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT168/ses-V1/eeg/sub-OTT168_ses-V1_task-faceO_channels.tsv
209	2	1	1	2019-08-21 15:10:07	C17	\N	\N	\N	\N	\N	\N	\N	\N	microV	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT168/ses-V1/eeg/sub-OTT168_ses-V1_task-faceO_channels.tsv
210	2	1	1	2019-08-21 15:10:07	C18	\N	\N	\N	\N	\N	\N	\N	\N	microV	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT168/ses-V1/eeg/sub-OTT168_ses-V1_task-faceO_channels.tsv
211	2	1	1	2019-08-21 15:10:07	C19	\N	\N	\N	\N	\N	\N	\N	\N	microV	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT168/ses-V1/eeg/sub-OTT168_ses-V1_task-faceO_channels.tsv
212	2	1	1	2019-08-21 15:10:07	C20	\N	\N	\N	\N	\N	\N	\N	\N	microV	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT168/ses-V1/eeg/sub-OTT168_ses-V1_task-faceO_channels.tsv
213	2	1	1	2019-08-21 15:10:07	C21	\N	\N	\N	\N	\N	\N	\N	\N	microV	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT168/ses-V1/eeg/sub-OTT168_ses-V1_task-faceO_channels.tsv
214	2	1	1	2019-08-21 15:10:07	C22	\N	\N	\N	\N	\N	\N	\N	\N	microV	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT168/ses-V1/eeg/sub-OTT168_ses-V1_task-faceO_channels.tsv
215	2	1	1	2019-08-21 15:10:07	C23	\N	\N	\N	\N	\N	\N	\N	\N	microV	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT168/ses-V1/eeg/sub-OTT168_ses-V1_task-faceO_channels.tsv
216	2	1	1	2019-08-21 15:10:07	C24	\N	\N	\N	\N	\N	\N	\N	\N	microV	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT168/ses-V1/eeg/sub-OTT168_ses-V1_task-faceO_channels.tsv
217	2	1	1	2019-08-21 15:10:07	C25	\N	\N	\N	\N	\N	\N	\N	\N	microV	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT168/ses-V1/eeg/sub-OTT168_ses-V1_task-faceO_channels.tsv
218	2	1	1	2019-08-21 15:10:07	C26	\N	\N	\N	\N	\N	\N	\N	\N	microV	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT168/ses-V1/eeg/sub-OTT168_ses-V1_task-faceO_channels.tsv
219	2	1	1	2019-08-21 15:10:07	C27	\N	\N	\N	\N	\N	\N	\N	\N	microV	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT168/ses-V1/eeg/sub-OTT168_ses-V1_task-faceO_channels.tsv
220	2	1	1	2019-08-21 15:10:07	C28	\N	\N	\N	\N	\N	\N	\N	\N	microV	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT168/ses-V1/eeg/sub-OTT168_ses-V1_task-faceO_channels.tsv
221	2	1	1	2019-08-21 15:10:07	C29	\N	\N	\N	\N	\N	\N	\N	\N	microV	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT168/ses-V1/eeg/sub-OTT168_ses-V1_task-faceO_channels.tsv
222	2	1	1	2019-08-21 15:10:07	C30	\N	\N	\N	\N	\N	\N	\N	\N	microV	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT168/ses-V1/eeg/sub-OTT168_ses-V1_task-faceO_channels.tsv
223	2	1	1	2019-08-21 15:10:07	C31	\N	\N	\N	\N	\N	\N	\N	\N	microV	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT168/ses-V1/eeg/sub-OTT168_ses-V1_task-faceO_channels.tsv
224	2	1	1	2019-08-21 15:10:07	C32	\N	\N	\N	\N	\N	\N	\N	\N	microV	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT168/ses-V1/eeg/sub-OTT168_ses-V1_task-faceO_channels.tsv
225	2	1	1	2019-08-21 15:10:07	D1	\N	\N	\N	\N	\N	\N	\N	\N	microV	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT168/ses-V1/eeg/sub-OTT168_ses-V1_task-faceO_channels.tsv
226	2	1	1	2019-08-21 15:10:07	D2	\N	\N	\N	\N	\N	\N	\N	\N	microV	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT168/ses-V1/eeg/sub-OTT168_ses-V1_task-faceO_channels.tsv
227	2	1	1	2019-08-21 15:10:07	D3	\N	\N	\N	\N	\N	\N	\N	\N	microV	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT168/ses-V1/eeg/sub-OTT168_ses-V1_task-faceO_channels.tsv
228	2	1	1	2019-08-21 15:10:07	D4	\N	\N	\N	\N	\N	\N	\N	\N	microV	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT168/ses-V1/eeg/sub-OTT168_ses-V1_task-faceO_channels.tsv
229	2	1	1	2019-08-21 15:10:07	D5	\N	\N	\N	\N	\N	\N	\N	\N	microV	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT168/ses-V1/eeg/sub-OTT168_ses-V1_task-faceO_channels.tsv
